SAMPLE_ID	SAMPLE_NAME	CMYK_C	CMYK_M	CMYK_Y	CMYK_K	SPECTRAL_NM380	SPECTRAL_NM390	SPECTRAL_NM400	SPECTRAL_NM410	SPECTRAL_NM420	SPECTRAL_NM430	SPECTRAL_NM440	SPECTRAL_NM450	SPECTRAL_NM460	SPECTRAL_NM470	SPECTRAL_NM480	SPECTRAL_NM490	SPECTRAL_NM500	SPECTRAL_NM510	SPECTRAL_NM520	SPECTRAL_NM530	SPECTRAL_NM540	SPECTRAL_NM550	SPECTRAL_NM560	SPECTRAL_NM570	SPECTRAL_NM580	SPECTRAL_NM590	SPECTRAL_NM600	SPECTRAL_NM610	SPECTRAL_NM620	SPECTRAL_NM630	SPECTRAL_NM640	SPECTRAL_NM650	SPECTRAL_NM660	SPECTRAL_NM670	SPECTRAL_NM680	SPECTRAL_NM690	SPECTRAL_NM700	SPECTRAL_NM710	SPECTRAL_NM720	SPECTRAL_NM730
END_DATA_FORMAT
NUMBER_OF_SETS	300
BEGIN_DATA
191	J11	75.00	48.07	75.15	0.00	0.039970	0.055487	0.067264	0.085777	0.098137	0.104924	0.110420	0.113042	0.113946	0.113556	0.120632	0.151282	0.210945	0.255432	0.250477	0.222161	0.190394	0.154273	0.119890	0.098320	0.095873	0.114626	0.136221	0.147804	0.153879	0.157763	0.162504	0.172492	0.185607	0.192311	0.189843	0.182588	0.170528	0.164107	0.172272	0.201320
192	J12	87.50	63.84	90.96	0.00	0.020708	0.031035	0.037108	0.043534	0.048344	0.051144	0.054520	0.056505	0.056759	0.056642	0.063020	0.086775	0.131925	0.162788	0.155555	0.133950	0.110457	0.084911	0.061014	0.047285	0.046746	0.061832	0.079144	0.087411	0.091465	0.093953	0.097717	0.106518	0.119314	0.125942	0.123226	0.115876	0.104130	0.098056	0.106477	0.133364
169	K1	0.00	10.00	10.00	0.00	0.338294	0.388495	0.461665	0.612626	0.749493	0.792458	0.775296	0.748332	0.733319	0.721744	0.711511	0.715591	0.730928	0.744235	0.742980	0.735899	0.729724	0.720456	0.710224	0.707762	0.716829	0.747505	0.781534	0.807548	0.826749	0.842255	0.855165	0.865122	0.871942	0.877691	0.883769	0.889212	0.896232	0.901502	0.901184	0.901975
170	K2	10.00	0.00	10.00	0.00	0.338787	0.396411	0.481613	0.649037	0.796681	0.846759	0.834624	0.812607	0.800833	0.794046	0.787584	0.794830	0.813538	0.828016	0.823991	0.807257	0.789871	0.768897	0.748300	0.736845	0.728482	0.724392	0.722754	0.725993	0.734172	0.744057	0.754260	0.764534	0.773910	0.780055	0.783921	0.785913	0.786434	0.787518	0.790247	0.800401
171	K3	10.00	10.00	0.00	0.00	0.350376	0.412113	0.504221	0.678928	0.840171	0.898024	0.890861	0.866892	0.847093	0.830836	0.810389	0.793090	0.774098	0.754223	0.733721	0.713305	0.695993	0.675912	0.654801	0.643439	0.645807	0.668705	0.694475	0.713454	0.727879	0.740219	0.751166	0.761612	0.770848	0.777431	0.780745	0.782460	0.783062	0.784437	0.786497	0.796509
172	K4	0.00	0.00	0.00	55.00	0.161768	0.186122	0.217189	0.274768	0.318367	0.330382	0.323603	0.314242	0.308526	0.305052	0.300697	0.297302	0.293821	0.290408	0.287193	0.283666	0.281499	0.278541	0.275758	0.275192	0.273845	0.273547	0.274173	0.275552	0.278102	0.281191	0.284287	0.287373	0.290161	0.292303	0.294528	0.296737	0.298804	0.301392	0.303098	0.306031
173	K5	55.00	44.74	44.74	0.00	0.093333	0.117818	0.145833	0.188518	0.222610	0.237664	0.246384	0.247629	0.243830	0.237957	0.236130	0.254577	0.291866	0.314788	0.301696	0.274724	0.246151	0.212654	0.179231	0.158164	0.160512	0.194625	0.235281	0.259875	0.273106	0.280163	0.287067	0.298532	0.312097	0.319145	0.317405	0.310097	0.298551	0.292083	0.299949	0.328489
174	K6	50.00	58.00	40.00	0.00	0.096348	0.112828	0.140466	0.178863	0.211004	0.226366	0.232467	0.231346	0.223749	0.212524	0.205131	0.212651	0.232320	0.240590	0.225606	0.205449	0.185964	0.162252	0.138091	0.124199	0.133920	0.184276	0.248565	0.290427	0.311823	0.322934	0.331541	0.343490	0.357907	0.364437	0.363071	0.356749	0.344734	0.338647	0.345669	0.373812
175	K7	25.00	28.88	18.88	0.00	0.215562	0.250378	0.303066	0.397790	0.477799	0.509431	0.510850	0.502128	0.490520	0.477692	0.467267	0.472352	0.489757	0.497723	0.483879	0.461575	0.439843	0.412766	0.384015	0.366472	0.374685	0.422850	0.480962	0.520033	0.542982	0.556791	0.567734	0.579812	0.591693	0.598630	0.600142	0.597933	0.592350	0.590022	0.595663	0.614955
176	K8	62.50	70.29	52.26	0.00	0.059574	0.074240	0.089096	0.114319	0.133812	0.144407	0.150501	0.150663	0.145320	0.136778	0.132419	0.141022	0.160926	0.167926	0.153851	0.135200	0.118608	0.098745	0.079339	0.068742	0.075952	0.116125	0.168568	0.201988	0.218650	0.227214	0.234453	0.245773	0.259583	0.266893	0.265166	0.257897	0.245493	0.238860	0.247089	0.276079
177	K9	37.50	42.99	28.99	0.00	0.152060	0.174573	0.211229	0.275164	0.328038	0.350452	0.356619	0.352483	0.343813	0.331603	0.322616	0.330722	0.352051	0.362236	0.347874	0.324930	0.302203	0.274641	0.246053	0.228364	0.237569	0.289121	0.352658	0.394178	0.417087	0.430160	0.439859	0.452311	0.466138	0.474130	0.473879	0.469318	0.460304	0.455678	0.462493	0.486681
178	K10	12.50	15.33	9.33	0.00	0.307108	0.358733	0.432559	0.570716	0.693904	0.736833	0.731153	0.711933	0.696666	0.682617	0.668623	0.666223	0.670892	0.669994	0.655845	0.637679	0.619781	0.598503	0.575502	0.562124	0.568212	0.603868	0.644707	0.673628	0.692645	0.706124	0.717808	0.729205	0.738977	0.745420	0.748498	0.749241	0.749638	0.749736	0.753784	0.766636
179	K11	75.00	84.18	66.12	0.00	0.031888	0.044769	0.054475	0.068761	0.081040	0.087765	0.092210	0.092520	0.088390	0.081728	0.078605	0.086653	0.103077	0.107181	0.094556	0.080283	0.067792	0.053664	0.040628	0.034155	0.040259	0.071073	0.112161	0.137585	0.149184	0.155066	0.160625	0.170624	0.183930	0.190850	0.188806	0.181708	0.169846	0.163544	0.171474	0.200249
180	K12	87.50	100.00	81.92	0.00	0.017935	0.028881	0.033036	0.040861	0.047308	0.051732	0.054535	0.054730	0.051470	0.047618	0.045810	0.052926	0.064752	0.065370	0.054104	0.043777	0.035890	0.027381	0.019662	0.017175	0.022329	0.043847	0.071211	0.085968	0.092780	0.096070	0.100186	0.109143	0.121766	0.128480	0.125936	0.118959	0.107010	0.100982	0.109355	0.137014
157	L1	0.00	5.00	5.00	0.00	0.371171	0.429051	0.518653	0.697412	0.859002	0.912773	0.892699	0.861297	0.843571	0.831954	0.818498	0.813637	0.813027	0.811456	0.804047	0.794381	0.787325	0.778191	0.768600	0.767004	0.770900	0.787302	0.805132	0.820119	0.833859	0.847165	0.859080	0.868407	0.875226	0.880649	0.887100	0.892230	0.899196	0.904606	0.904782	0.904836
158	L2	5.00	0.00	5.00	0.00	0.380201	0.440963	0.533191	0.718014	0.886806	0.943438	0.925734	0.896884	0.881572	0.872519	0.861350	0.858897	0.860584	0.860434	0.852964	0.839242	0.827297	0.812827	0.798902	0.793171	0.787795	0.785352	0.785693	0.790749	0.800574	0.812181	0.823417	0.833607	0.842098	0.848504	0.853777	0.858205	0.862201	0.865083	0.866779	0.873298
159	L3	5.00	5.00	0.00	0.00	0.379132	0.442240	0.541135	0.731035	0.907649	0.968861	0.951729	0.920921	0.900864	0.887514	0.868954	0.854256	0.838464	0.822308	0.807157	0.791815	0.779733	0.764818	0.749805	0.743765	0.744547	0.757276	0.771683	0.784074	0.796631	0.809733	0.821210	0.831560	0.840281	0.846387	0.852042	0.856562	0.860034	0.863505	0.864595	0.870600
160	L4	0.00	0.00	0.00	50.00	0.186024	0.211960	0.248292	0.320543	0.372275	0.388138	0.379190	0.367736	0.360571	0.356317	0.351040	0.347078	0.342746	0.338476	0.334409	0.330129	0.327313	0.323633	0.320204	0.319422	0.318102	0.317698	0.318142	0.319730	0.322597	0.326324	0.330059	0.333469	0.336509	0.338825	0.341097	0.343538	0.346141	0.348798	0.350488	0.353389
161	L5	50.00	40.00	40.00	0.00	0.114759	0.140320	0.171013	0.225112	0.265365	0.283484	0.291742	0.291641	0.287145	0.279738	0.277219	0.294784	0.331886	0.354946	0.342620	0.315696	0.287386	0.253650	0.219711	0.198355	0.201322	0.238729	0.282438	0.309690	0.323880	0.332190	0.339695	0.351490	0.364429	0.371724	0.370328	0.362717	0.351426	0.346164	0.353865	0.381460
162	L6	50.00	49.00	40.00	0.00	0.108485	0.128599	0.158600	0.207983	0.245050	0.261289	0.268723	0.267619	0.262361	0.253562	0.248324	0.261181	0.289083	0.303988	0.289769	0.265313	0.241597	0.212380	0.182852	0.164607	0.171620	0.216485	0.270712	0.304769	0.322390	0.331998	0.339918	0.351461	0.365346	0.372204	0.370707	0.364294	0.353039	0.347353	0.354899	0.381720
163	L7	25.00	23.88	18.88	0.00	0.230603	0.268506	0.324429	0.426702	0.513959	0.548175	0.549461	0.540343	0.529532	0.517611	0.508082	0.514584	0.533915	0.543558	0.529522	0.505838	0.481949	0.453017	0.422662	0.403851	0.409530	0.450384	0.498168	0.529876	0.549305	0.561839	0.572128	0.583896	0.595620	0.602350	0.603971	0.602012	0.596411	0.594167	0.599294	0.618682
164	L8	62.50	61.28	52.26	0.00	0.070467	0.086184	0.101452	0.129519	0.150544	0.161890	0.168467	0.170027	0.165595	0.157886	0.155413	0.168068	0.194824	0.206985	0.192688	0.170973	0.150243	0.126088	0.102285	0.088506	0.094594	0.133039	0.180337	0.209632	0.224325	0.231909	0.238760	0.249710	0.263431	0.270841	0.269318	0.261786	0.249778	0.243711	0.252147	0.280482
165	L9	37.50	35.99	28.99	0.00	0.163759	0.190483	0.233613	0.305243	0.361782	0.386924	0.394117	0.390057	0.381072	0.371514	0.364840	0.375940	0.402910	0.418461	0.405442	0.380890	0.355679	0.325143	0.293015	0.273291	0.279513	0.324050	0.378121	0.413726	0.433477	0.445177	0.454347	0.466102	0.479104	0.486278	0.485842	0.481285	0.472452	0.467747	0.474362	0.497562
166	L10	12.50	12.33	9.33	0.00	0.312002	0.364202	0.442398	0.588050	0.718354	0.763641	0.758394	0.738152	0.723382	0.711111	0.697655	0.696217	0.702185	0.702277	0.688143	0.668987	0.650672	0.629207	0.605799	0.592302	0.596646	0.625624	0.657860	0.680559	0.697217	0.710005	0.721089	0.731351	0.741713	0.748293	0.751375	0.752378	0.751626	0.752456	0.756381	0.767801
167	L11	75.00	75.15	66.12	0.00	0.033865	0.049463	0.060207	0.076440	0.087693	0.096239	0.101394	0.102249	0.098996	0.093769	0.092262	0.104038	0.127711	0.138371	0.126135	0.108883	0.092312	0.073897	0.056533	0.047213	0.051897	0.081342	0.119865	0.143371	0.154501	0.160018	0.165459	0.175665	0.188465	0.195608	0.193918	0.186509	0.174336	0.168098	0.176346	0.205170
168	L12	87.50	90.96	81.92	0.00	0.024351	0.028517	0.036526	0.046302	0.051792	0.056305	0.059998	0.060645	0.058709	0.054149	0.053677	0.062276	0.077663	0.081501	0.069756	0.057151	0.046965	0.035559	0.025596	0.021641	0.026437	0.047645	0.074045	0.088206	0.094738	0.098194	0.102078	0.110818	0.123013	0.129376	0.127353	0.120032	0.108856	0.103014	0.111041	0.137536
145	M1	100.00	0.00	0.00	0.00	0.084969	0.152435	0.254530	0.391122	0.504962	0.587532	0.667842	0.714806	0.728695	0.728546	0.711253	0.681593	0.636708	0.571983	0.487522	0.393430	0.301282	0.212860	0.136434	0.087562	0.063373	0.051622	0.043727	0.039710	0.039437	0.040735	0.043655	0.050967	0.061481	0.066847	0.064933	0.058644	0.049289	0.045257	0.052013	0.075684
146	M2	0.00	100.00	0.00	0.00	0.143080	0.140916	0.149312	0.184492	0.218548	0.237686	0.241245	0.226517	0.196563	0.160609	0.127088	0.101130	0.078367	0.057710	0.042511	0.035850	0.033882	0.029793	0.025236	0.026053	0.053098	0.182289	0.409857	0.607672	0.724751	0.784005	0.814058	0.831228	0.842974	0.851519	0.859119	0.866690	0.873671	0.879049	0.881597	0.886528
147	M3	0.00	0.00	100.00	0.00	0.058378	0.053294	0.051257	0.051478	0.050983	0.048705	0.046839	0.048345	0.052898	0.059295	0.079976	0.151447	0.327779	0.558782	0.699637	0.751016	0.770804	0.775681	0.771743	0.771893	0.776878	0.785812	0.791533	0.799893	0.811857	0.825329	0.837346	0.847322	0.855231	0.861257	0.867410	0.873951	0.880375	0.885323	0.887055	0.890500
148	M4	0.00	0.00	0.00	45.00	0.207582	0.234490	0.278424	0.356308	0.418217	0.435242	0.425703	0.412497	0.404731	0.399796	0.393521	0.389630	0.384721	0.380077	0.375951	0.371007	0.367942	0.364242	0.360305	0.359531	0.358084	0.357846	0.358124	0.360435	0.363793	0.368122	0.372403	0.376092	0.379536	0.381909	0.384422	0.386933	0.389862	0.392633	0.394262	0.397224
149	M5	45.00	35.46	35.46	0.00	0.140079	0.171457	0.208868	0.268266	0.318929	0.338961	0.346926	0.345282	0.339908	0.332207	0.328862	0.345362	0.381289	0.403884	0.391829	0.364845	0.335903	0.301836	0.267435	0.245432	0.248122	0.284961	0.328629	0.356961	0.372598	0.381848	0.389918	0.401440	0.414660	0.422094	0.420408	0.414791	0.405566	0.400174	0.407538	0.432608
150	M6	50.00	40.00	40.00	0.00	0.114774	0.140953	0.174308	0.227771	0.268338	0.287548	0.295241	0.296115	0.291992	0.284214	0.282025	0.299999	0.336778	0.360141	0.348357	0.321048	0.292552	0.258451	0.224402	0.202892	0.206032	0.242481	0.286601	0.313920	0.328657	0.337464	0.345348	0.356467	0.369864	0.376825	0.375876	0.369437	0.358348	0.352549	0.359321	0.386006
151	M7	25.00	18.88	18.88	0.00	0.238196	0.279525	0.341275	0.450078	0.544314	0.580738	0.581366	0.572936	0.562535	0.552446	0.545004	0.554170	0.577678	0.591714	0.579544	0.554937	0.529643	0.498963	0.467343	0.447469	0.449575	0.481044	0.517553	0.541811	0.557902	0.569265	0.579112	0.590562	0.602238	0.608849	0.610403	0.608531	0.603351	0.600898	0.605734	0.624752
152	M8	62.50	52.26	52.26	0.00	0.073905	0.094415	0.115777	0.149746	0.175256	0.188439	0.195260	0.197938	0.195285	0.189753	0.189718	0.208506	0.246114	0.268182	0.254995	0.228347	0.201052	0.169876	0.139056	0.120406	0.123503	0.156059	0.194524	0.217787	0.229718	0.236266	0.242747	0.253638	0.267011	0.274011	0.272387	0.264775	0.253164	0.247038	0.255171	0.283417
153	M9	37.50	28.99	28.99	0.00	0.172934	0.204706	0.250319	0.327595	0.391189	0.417713	0.422552	0.418762	0.411954	0.403686	0.399130	0.413648	0.446668	0.467998	0.457633	0.431655	0.403518	0.370437	0.336224	0.314196	0.316949	0.353365	0.396968	0.425270	0.441843	0.452099	0.460565	0.472099	0.484445	0.491126	0.490743	0.486196	0.477095	0.472786	0.479267	0.502339
154	M10	12.50	9.33	9.33	0.00	0.317850	0.372390	0.452921	0.604992	0.740467	0.788889	0.781205	0.761594	0.747644	0.736660	0.725040	0.725933	0.733873	0.736694	0.723641	0.704757	0.686253	0.664077	0.640939	0.627669	0.628633	0.648751	0.671485	0.688141	0.702049	0.713935	0.724922	0.736027	0.745579	0.751895	0.755754	0.756855	0.756630	0.757717	0.762253	0.773899
155	M11	75.00	66.12	66.12	0.00	0.041886	0.055124	0.068300	0.086421	0.099101	0.107280	0.113307	0.114335	0.111781	0.107374	0.108079	0.122786	0.153494	0.170116	0.158022	0.137569	0.117091	0.094537	0.072742	0.060121	0.063373	0.090600	0.124931	0.145302	0.155133	0.160252	0.165336	0.175337	0.188454	0.194674	0.192965	0.185934	0.173847	0.168079	0.176014	0.204573
156	M12	87.50	81.92	81.92	0.00	0.028118	0.034680	0.040512	0.050006	0.056615	0.061323	0.064847	0.065783	0.063764	0.060408	0.061272	0.074282	0.097701	0.108652	0.097838	0.082048	0.067938	0.051853	0.037731	0.030767	0.033879	0.053643	0.077557	0.090052	0.095734	0.098916	0.102852	0.111732	0.124357	0.130716	0.128210	0.121649	0.109988	0.104241	0.111939	0.139404
133	N1	95.00	0.00	0.00	0.00	0.091730	0.161476	0.261328	0.396322	0.515597	0.598577	0.675167	0.719143	0.732831	0.733049	0.715153	0.686222	0.641689	0.578874	0.496270	0.404067	0.313393	0.225643	0.150305	0.101472	0.076919	0.064820	0.056764	0.052494	0.052326	0.053649	0.056589	0.064414	0.075009	0.080470	0.078329	0.071937	0.061991	0.057379	0.064421	0.088539
134	N2	0.00	95.00	0.00	0.00	0.152094	0.152037	0.163046	0.200840	0.238076	0.257127	0.259872	0.244648	0.214458	0.178740	0.144801	0.118413	0.095258	0.073797	0.057411	0.050628	0.048081	0.043415	0.037891	0.038091	0.066502	0.197052	0.421343	0.614866	0.729016	0.787104	0.816497	0.833297	0.844741	0.853297	0.860535	0.868162	0.875186	0.880515	0.882801	0.887734
135	N3	0.00	0.00	95.00	0.00	0.070379	0.064424	0.063570	0.066104	0.068097	0.066125	0.063568	0.064626	0.069138	0.076220	0.097409	0.169355	0.344095	0.570481	0.707616	0.756955	0.775922	0.780332	0.776398	0.776377	0.781014	0.789649	0.795335	0.803253	0.814871	0.828242	0.840139	0.849941	0.857531	0.863574	0.869748	0.876351	0.882756	0.887811	0.888631	0.891792
136	N4	0.00	0.00	0.00	40.00	0.225017	0.259204	0.305921	0.393577	0.464487	0.485366	0.473972	0.458790	0.450154	0.444913	0.437818	0.432782	0.427295	0.421693	0.416901	0.411822	0.408309	0.403910	0.399659	0.398999	0.397383	0.396736	0.397256	0.399696	0.403699	0.408349	0.412877	0.417256	0.420828	0.423507	0.426070	0.428858	0.431899	0.435169	0.436588	0.439217
137	N5	40.00	31.11	31.11	0.00	0.161707	0.195482	0.236790	0.307809	0.367638	0.391145	0.397940	0.395264	0.388953	0.381296	0.376937	0.392084	0.425589	0.447186	0.435473	0.408526	0.379656	0.345320	0.310504	0.288248	0.290222	0.325612	0.367691	0.395195	0.410903	0.420159	0.428734	0.440330	0.453010	0.459897	0.459246	0.453803	0.444910	0.439597	0.446498	0.469901
138	N6	50.00	31.00	40.00	0.00	0.124922	0.150931	0.189065	0.247370	0.293253	0.313732	0.321317	0.322685	0.319389	0.314496	0.315167	0.337935	0.384353	0.416837	0.406947	0.376955	0.343661	0.304556	0.265587	0.240263	0.238583	0.265316	0.297375	0.317087	0.328289	0.335479	0.342753	0.353713	0.367295	0.374575	0.373182	0.366617	0.355230	0.349613	0.356916	0.384021
139	N7	25.00	13.88	18.88	0.00	0.247380	0.292610	0.356780	0.472572	0.572102	0.611014	0.611190	0.602954	0.594058	0.586071	0.580322	0.591941	0.619050	0.636869	0.626348	0.600655	0.573334	0.541176	0.508183	0.486753	0.484640	0.506259	0.531424	0.548371	0.560840	0.570405	0.579305	0.590562	0.601909	0.608435	0.609708	0.607491	0.601933	0.599724	0.604694	0.624077
140	N8	62.50	43.25	52.26	0.00	0.081085	0.102129	0.126294	0.163353	0.191599	0.205438	0.213560	0.216500	0.215070	0.211209	0.213645	0.237190	0.284170	0.315617	0.304436	0.274161	0.242032	0.205307	0.169361	0.146663	0.145991	0.171936	0.202770	0.220898	0.230882	0.236702	0.242656	0.253496	0.266997	0.273780	0.272087	0.264315	0.252636	0.246290	0.254376	0.282324
141	N9	37.50	21.99	28.99	0.00	0.178691	0.216752	0.267698	0.353038	0.423852	0.452942	0.458641	0.454832	0.450685	0.443427	0.440935	0.458922	0.497698	0.525356	0.516153	0.488467	0.456744	0.419619	0.381828	0.357115	0.355007	0.380736	0.410970	0.429959	0.442432	0.450818	0.458746	0.469954	0.482174	0.488912	0.488207	0.483006	0.474627	0.469586	0.476495	0.498967
142	N10	12.50	6.33	9.33	0.00	0.326294	0.383298	0.465521	0.619371	0.760357	0.811585	0.804860	0.784339	0.770132	0.761113	0.750014	0.751387	0.761439	0.765843	0.753636	0.734795	0.715524	0.693103	0.670136	0.656677	0.654162	0.666072	0.680047	0.691530	0.703022	0.714393	0.725077	0.735482	0.745513	0.751332	0.754476	0.755708	0.755103	0.756412	0.759631	0.771496
143	N11	75.00	57.09	66.12	0.00	0.047343	0.060333	0.076655	0.096703	0.110841	0.119642	0.126315	0.128937	0.127669	0.124107	0.126439	0.147267	0.188198	0.213780	0.202958	0.178454	0.152763	0.123788	0.096510	0.079842	0.080823	0.104731	0.133611	0.150385	0.158658	0.163380	0.168298	0.178381	0.191531	0.198127	0.195567	0.188181	0.176278	0.170132	0.177753	0.205645
144	N12	87.50	72.88	81.92	0.00	0.026972	0.034782	0.042459	0.053106	0.060308	0.064987	0.069227	0.071727	0.070774	0.068352	0.070669	0.087860	0.119943	0.138054	0.127814	0.108650	0.089664	0.068909	0.049788	0.039316	0.040402	0.057639	0.078149	0.088642	0.093652	0.096293	0.099911	0.108681	0.121228	0.127726	0.125266	0.118049	0.107017	0.101150	0.109057	0.136171
121	O1	90.00	0.00	0.00	0.00	0.110188	0.179558	0.278508	0.418106	0.538636	0.619978	0.691377	0.731386	0.742904	0.742573	0.724001	0.696156	0.653987	0.593333	0.514042	0.425420	0.337914	0.252504	0.178351	0.129988	0.104883	0.092266	0.083490	0.078780	0.078370	0.079787	0.082972	0.090827	0.101639	0.107374	0.105395	0.098324	0.087833	0.082844	0.090342	0.114611
122	O2	0.00	90.00	0.00	0.00	0.161864	0.165844	0.179926	0.223896	0.265870	0.286045	0.287736	0.271758	0.241715	0.206210	0.172859	0.146662	0.123451	0.101820	0.085122	0.077378	0.074569	0.069285	0.062876	0.062484	0.091411	0.219817	0.437214	0.624140	0.734902	0.791484	0.820587	0.837376	0.848595	0.857166	0.864680	0.872620	0.879794	0.885347	0.887747	0.892993
123	O3	0.00	0.00	90.00	0.00	0.086615	0.083222	0.083753	0.092080	0.097677	0.094867	0.092104	0.092096	0.096402	0.102599	0.123700	0.194897	0.365638	0.584181	0.714844	0.761595	0.779633	0.783189	0.779055	0.779169	0.783646	0.791917	0.797356	0.805290	0.816817	0.829789	0.841539	0.851245	0.858892	0.865088	0.871115	0.877738	0.883817	0.888937	0.889922	0.892903
124	O4	0.00	0.00	0.00	35.00	0.250118	0.288587	0.341439	0.443715	0.527205	0.550705	0.538874	0.521622	0.512041	0.505698	0.497782	0.491952	0.485510	0.479609	0.474306	0.468341	0.464473	0.460019	0.455396	0.454697	0.453096	0.452779	0.453359	0.456146	0.460730	0.465982	0.471404	0.476054	0.480099	0.483186	0.486267	0.489165	0.492542	0.495848	0.497114	0.499874
125	O5	35.00	26.90	26.90	0.00	0.181082	0.220001	0.266949	0.351700	0.422084	0.450674	0.455033	0.450150	0.443071	0.434525	0.429065	0.442438	0.473750	0.494892	0.484154	0.457960	0.429936	0.396260	0.361718	0.339634	0.341463	0.376119	0.417194	0.444171	0.460283	0.470405	0.479240	0.490306	0.502419	0.509597	0.509700	0.505287	0.497161	0.492811	0.499275	0.521404
126	O6	50.00	22.00	40.00	0.00	0.133585	0.163544	0.205175	0.270639	0.321316	0.343280	0.350777	0.352517	0.350955	0.348330	0.351505	0.379930	0.435382	0.477123	0.470307	0.437241	0.399509	0.355582	0.311907	0.283109	0.276740	0.295049	0.316477	0.329226	0.337506	0.343731	0.350563	0.361622	0.375061	0.381700	0.380720	0.374187	0.362746	0.357158	0.364268	0.391328
127	O7	25.00	8.88	18.88	0.00	0.257460	0.302868	0.370939	0.492336	0.596204	0.636464	0.636430	0.627545	0.619982	0.613658	0.610302	0.625165	0.657809	0.681426	0.673507	0.647965	0.619702	0.586255	0.552272	0.530426	0.524329	0.536616	0.551026	0.561409	0.571198	0.579702	0.588654	0.599371	0.610827	0.617296	0.618692	0.616468	0.611243	0.609064	0.613700	0.632467
128	O8	62.50	34.24	52.26	0.00	0.087600	0.112728	0.138477	0.179477	0.211739	0.225616	0.233819	0.238303	0.238713	0.236452	0.241283	0.270232	0.326857	0.366944	0.357750	0.324195	0.286597	0.244381	0.203279	0.176772	0.172300	0.192166	0.215322	0.228973	0.236888	0.242125	0.247913	0.258299	0.271318	0.278102	0.275824	0.268680	0.257078	0.250915	0.258907	0.286807
129	O9	37.50	14.99	28.99	0.00	0.191554	0.229801	0.285019	0.377997	0.451489	0.482347	0.487771	0.485044	0.481620	0.477500	0.477017	0.499177	0.544714	0.578956	0.572550	0.542980	0.508570	0.468695	0.428486	0.401840	0.395375	0.411585	0.430229	0.441918	0.450830	0.458379	0.466061	0.477063	0.489504	0.495970	0.495757	0.490902	0.482491	0.478260	0.484256	0.507140
130	O10	12.50	3.33	9.33	0.00	0.337230	0.390911	0.475936	0.633551	0.777455	0.827182	0.819494	0.798781	0.787029	0.779179	0.769814	0.774375	0.788239	0.795790	0.786039	0.767770	0.747837	0.725177	0.702325	0.688773	0.682580	0.685421	0.689866	0.696472	0.705693	0.715893	0.726507	0.736838	0.746834	0.753977	0.756916	0.758673	0.758428	0.759083	0.763097	0.775005
131	O11	75.00	48.07	66.12	0.00	0.046181	0.064451	0.082228	0.105396	0.122460	0.130859	0.139197	0.142096	0.141937	0.140679	0.146199	0.173136	0.226952	0.264871	0.255643	0.226452	0.193552	0.157101	0.122728	0.101477	0.099000	0.117804	0.139868	0.152458	0.158621	0.162825	0.167575	0.177217	0.189848	0.196861	0.194913	0.187001	0.174898	0.169414	0.177559	0.205602
132	O12	87.50	63.84	81.92	0.00	0.028200	0.038958	0.045701	0.056772	0.064082	0.069924	0.072860	0.075380	0.075401	0.073171	0.077921	0.099342	0.140562	0.167247	0.158019	0.135376	0.111435	0.085181	0.061272	0.047371	0.046746	0.061479	0.078978	0.087658	0.091973	0.094462	0.098162	0.106938	0.118947	0.125108	0.122566	0.115538	0.104568	0.098951	0.106554	0.133778
109	P1	80.00	0.00	0.00	0.00	0.137417	0.205154	0.305003	0.448638	0.576222	0.655106	0.717966	0.751828	0.761757	0.759392	0.741402	0.714540	0.675046	0.619063	0.546248	0.464037	0.382686	0.302945	0.232398	0.185520	0.160727	0.148000	0.138523	0.133668	0.133608	0.134956	0.138595	0.146940	0.158807	0.164202	0.161738	0.154649	0.143760	0.138752	0.145508	0.170128
110	P2	0.00	80.00	0.00	0.00	0.188009	0.197115	0.219396	0.276614	0.328798	0.351602	0.350904	0.333488	0.303485	0.268833	0.235570	0.209478	0.185908	0.163492	0.145853	0.137299	0.133539	0.127104	0.119260	0.117824	0.147079	0.271616	0.475092	0.647272	0.749102	0.801532	0.828621	0.844760	0.855492	0.863594	0.870842	0.877828	0.884719	0.890021	0.892270	0.897057
111	P3	0.00	0.00	80.00	0.00	0.115579	0.116702	0.123987	0.142224	0.155893	0.155689	0.150253	0.148266	0.151499	0.157262	0.177874	0.247223	0.408784	0.610825	0.729232	0.770131	0.784994	0.787223	0.782631	0.782547	0.786391	0.793515	0.798890	0.807382	0.819889	0.833818	0.846132	0.856132	0.864353	0.870871	0.877369	0.884382	0.891148	0.896463	0.897818	0.901430
112	P4	0.00	0.00	0.00	30.00	0.264781	0.304121	0.365303	0.479979	0.574862	0.602408	0.588410	0.569224	0.558010	0.551092	0.541881	0.535266	0.528185	0.521546	0.515773	0.509310	0.504950	0.499785	0.494658	0.493881	0.492397	0.491728	0.492343	0.495138	0.500094	0.506137	0.511754	0.516780	0.520833	0.523894	0.527058	0.530150	0.533744	0.537151	0.538428	0.541217
113	P5	30.00	22.84	22.84	0.00	0.212859	0.249378	0.302669	0.396477	0.476745	0.506926	0.510212	0.503567	0.494123	0.485023	0.478754	0.490524	0.519739	0.539354	0.529130	0.503952	0.477752	0.445995	0.413376	0.392686	0.394958	0.429038	0.469301	0.496048	0.512548	0.523561	0.533183	0.544433	0.556494	0.563120	0.564267	0.560909	0.554296	0.550956	0.556709	0.577399
