"File created by Curve"
LGOROWLENGTH 12
NUMBER_OF_FIELDS 	45
BEGIN_DATA_FORMAT
SampleID	SAMPLE_NAME	CMYK_C	CMYK_M	CMYK_Y	CMYK_K	LAB_L	LAB_A	LAB_B	nm380	nm390	nm400	nm410	nm420	nm430	nm440	nm450	nm460	nm470	nm480	nm490	nm500	nm510	nm520	nm530	nm540	nm550	nm560	nm570	nm580	nm590	nm600	nm610	nm620	nm630	nm640	nm650	nm660	nm670	nm680	nm690	nm700	nm710	nm720	nm730
END_DATA_FORMAT
NUMBER_OF_SETS 300
BEGIN_DATA
184	"J4"	0.00	0.00	0.00	60.00	48.27	0.35	-1.40	0.09823	0.110645	0.125852	0.153946	0.175243	0.180553	0.179127	0.176864	0.176707	0.176702	0.176399	0.176016	0.175086	0.174404	0.172654	0.171332	0.170772	0.169462	0.167552	0.166837	0.165885	0.165847	0.166212	0.167992	0.170682	0.174024	0.177513	0.18097	0.184156	0.18622	0.187154	0.18765	0.18839	0.189849	0.192991	0.19689
185	"J5"	60.00	49.69	49.69	0.00	49.54	-2.85	-1.79	0.084391	0.100543	0.120535	0.145411	0.166576	0.175096	0.181722	0.185774	0.186777	0.185454	0.191708	0.218369	0.257333	0.27005	0.250222	0.223127	0.194293	0.159139	0.124481	0.106423	0.116508	0.150829	0.181264	0.196537	0.204529	0.210371	0.217653	0.231227	0.246765	0.253494	0.248873	0.237749	0.224298	0.218179	0.228515	0.255546
186	"J6"	50.00	22.00	49.00	0.00	62.85	-15.77	7.36	0.110404	0.132383	0.159189	0.196914	0.226469	0.238011	0.243563	0.249271	0.25548	0.261698	0.279687	0.328833	0.405416	0.452913	0.443447	0.409149	0.367615	0.318557	0.268125	0.236847	0.233638	0.250415	0.263582	0.270363	0.27606	0.281766	0.290281	0.304608	0.320463	0.32641	0.321929	0.311574	0.298622	0.292778	0.304	0.330848
187	"J7"	25.00	8.88	23.88	0.00	79.25	-5.82	1.50	0.242187	0.279691	0.329227	0.42141	0.500519	0.529551	0.533647	0.532219	0.533479	0.53435	0.543732	0.575725	0.62572	0.65655	0.647075	0.620391	0.58978	0.551422	0.511126	0.487087	0.486403	0.502879	0.517428	0.529112	0.541331	0.553455	0.566458	0.58128	0.595264	0.601098	0.598655	0.590808	0.581385	0.577095	0.584877	0.6043
188	"J8"	62.50	34.24	61.28	0.00	54.09	-17.00	10.20	0.077221	0.088515	0.102775	0.124603	0.138286	0.144121	0.148412	0.153186	0.158839	0.163535	0.180063	0.226769	0.301241	0.346666	0.336468	0.303838	0.265755	0.220053	0.175029	0.148069	0.148198	0.167869	0.183444	0.190693	0.195547	0.199811	0.206808	0.220156	0.235813	0.242326	0.237596	0.22653	0.213169	0.2068	0.217531	0.244169
189	"J9"	37.50	14.99	35.99	0.00	71.31	-10.19	4.93	0.168987	0.19687	0.236239	0.293604	0.344023	0.365255	0.371881	0.374266	0.37745	0.38113	0.395494	0.437794	0.504792	0.548316	0.540842	0.510944	0.473869	0.42889	0.381076	0.352009	0.350407	0.3686	0.384031	0.393604	0.40219	0.410795	0.421372	0.435927	0.451333	0.457762	0.453433	0.443583	0.431716	0.426389	0.436594	0.46107
190	"J10"	12.50	3.33	12.33	0.00	87.03	-2.66	-0.39	0.32117	0.362225	0.425677	0.553946	0.672515	0.715812	0.71256	0.702593	0.700785	0.700424	0.705418	0.726049	0.757415	0.774507	0.765194	0.744473	0.72336	0.696708	0.667604	0.652225	0.651306	0.660278	0.669044	0.681153	0.696591	0.713152	0.729244	0.744197	0.756388	0.761431	0.761255	0.756739	0.752859	0.752003	0.758337	0.7723
191	"J11"	75.00	48.07	75.15	0.00	45.83	-15.51	11.28	0.046197	0.05766	0.067037	0.079046	0.08613	0.087672	0.090318	0.094639	0.098655	0.102696	0.117039	0.157522	0.22019	0.254936	0.24235	0.214567	0.183738	0.145462	0.108498	0.088183	0.09221	0.114001	0.130481	0.136707	0.140918	0.144378	0.150486	0.162943	0.177733	0.184382	0.179299	0.168708	0.155526	0.149413	0.160054	0.186827
192	"J12"	87.50	63.84	90.96	0.00	36.33	-13.37	8.24	0.035431	0.041213	0.045252	0.050126	0.052948	0.05416	0.055435	0.059066	0.062475	0.065179	0.075847	0.106468	0.150707	0.168928	0.154099	0.132484	0.110001	0.082993	0.057664	0.044908	0.049962	0.06821	0.081074	0.08479	0.086875	0.089309	0.094347	0.105594	0.119748	0.125733	0.12169	0.111543	0.099205	0.093911	0.103472	0.128757
169	"K1"	0.00	10.00	10.00	0.00	89.32	7.50	2.70	0.356099	0.392117	0.457318	0.58841	0.70797	0.745621	0.734351	0.718039	0.710226	0.703593	0.700667	0.71227	0.732445	0.742803	0.7356	0.726383	0.72028	0.709447	0.696041	0.696419	0.718655	0.763159	0.80627	0.842896	0.872652	0.897547	0.917927	0.93233	0.940534	0.944822	0.947382	0.949088	0.952032	0.955072	0.957343	0.959462
170	"K2"	10.00	0.00	10.00	0.00	89.61	-3.95	-0.48	0.343624	0.389688	0.462943	0.604096	0.729913	0.774165	0.768681	0.756848	0.755974	0.756143	0.761226	0.780719	0.809882	0.827562	0.820569	0.802205	0.782549	0.759223	0.735559	0.72161	0.71108	0.705217	0.704397	0.713425	0.728659	0.745559	0.761902	0.776873	0.788763	0.794045	0.793361	0.789978	0.786439	0.785999	0.790838	0.803239
171	"K3"	10.00	10.00	0.00	0.00	86.04	4.59	-11.47	0.365595	0.410191	0.492933	0.652888	0.804572	0.860391	0.859037	0.842442	0.831326	0.81859	0.802105	0.786373	0.767568	0.744683	0.718283	0.694582	0.673523	0.648117	0.620837	0.60875	0.61875	0.649252	0.678503	0.702911	0.724209	0.743365	0.760311	0.775909	0.787996	0.793608	0.793198	0.789378	0.785159	0.783963	0.789689	0.801689
172	"K4"	0.00	0.00	0.00	55.00	51.78	0.46	-1.73	0.118803	0.129548	0.147224	0.179743	0.207366	0.214298	0.212537	0.208863	0.208509	0.208226	0.207626	0.206805	0.206082	0.204416	0.202918	0.2014	0.199918	0.198542	0.196181	0.19568	0.194564	0.194542	0.194829	0.197462	0.200677	0.204414	0.208455	0.212026	0.215301	0.217511	0.21866	0.219447	0.220065	0.221666	0.224656	0.228663
173	"K5"	55.00	44.74	44.74	0.00	53.33	-3.96	-3.08	0.099211	0.119182	0.14373	0.178029	0.205379	0.216066	0.224206	0.227764	0.228767	0.226671	0.232951	0.259973	0.299183	0.312935	0.292852	0.263586	0.232059	0.193801	0.155404	0.13452	0.143364	0.177305	0.207167	0.222576	0.231446	0.237746	0.245551	0.25987	0.275617	0.282608	0.27777	0.266908	0.253001	0.246539	0.257792	0.285312
174	"K6"	50.00	58.00	40.00	0.00	49.35	12.13	-5.90	0.093281	0.112908	0.132226	0.165624	0.193528	0.206075	0.212944	0.214544	0.210661	0.203183	0.201087	0.213691	0.231838	0.229475	0.208107	0.186052	0.165048	0.138087	0.110524	0.098597	0.117351	0.17095	0.223585	0.253188	0.268461	0.277418	0.287064	0.301938	0.318144	0.324848	0.320371	0.310216	0.296543	0.289749	0.301049	0.327869
175	"K7"	25.00	28.88	18.88	0.00	72.05	6.42	-4.29	0.21585	0.252862	0.300934	0.382507	0.452697	0.480696	0.486313	0.48323	0.478136	0.469545	0.465684	0.476762	0.496778	0.499678	0.47998	0.455252	0.430551	0.39819	0.362618	0.345399	0.364323	0.418536	0.471335	0.506069	0.527871	0.543237	0.556862	0.572543	0.587314	0.593643	0.591359	0.58299	0.573554	0.568736	0.578157	0.598405
176	"K8"	62.50	70.29	52.26	0.00	41.01	11.18	-4.30	0.063468	0.074033	0.087051	0.108462	0.123134	0.130234	0.135031	0.137298	0.135082	0.130641	0.131975	0.147061	0.166457	0.165506	0.145535	0.126338	0.108106	0.085424	0.063781	0.054695	0.069121	0.111638	0.153216	0.175976	0.187242	0.193762	0.201473	0.21499	0.23106	0.237857	0.232888	0.222146	0.208872	0.202658	0.213085	0.239878
177	"K9"	37.50	42.99	28.99	0.00	61.19	8.21	-4.87	0.153081	0.176837	0.209014	0.260859	0.305955	0.327045	0.33466	0.335226	0.331187	0.322402	0.319784	0.333514	0.354884	0.357692	0.336499	0.311676	0.286731	0.253908	0.219041	0.202475	0.222352	0.279338	0.334211	0.367107	0.385611	0.397463	0.409438	0.424533	0.440798	0.446988	0.44275	0.433173	0.420888	0.415398	0.425655	0.451205
178	"K10"	12.50	15.33	9.33	0.00	82.30	5.10	-4.27	0.306006	0.346068	0.406002	0.525529	0.636146	0.67665	0.67517	0.664032	0.656844	0.648768	0.643221	0.649065	0.660379	0.659528	0.641344	0.61974	0.600219	0.574542	0.545355	0.532475	0.548357	0.590801	0.631946	0.662466	0.685541	0.704577	0.721749	0.737338	0.750084	0.755924	0.755234	0.751012	0.746468	0.745284	0.751748	0.765741
179	"K11"	75.00	84.18	66.12	0.00	33.86	11.84	-2.61	0.042962	0.050793	0.058418	0.069025	0.078332	0.082722	0.084794	0.086462	0.086245	0.083685	0.086086	0.100884	0.118714	0.116526	0.098346	0.082377	0.068334	0.051521	0.035603	0.029973	0.042536	0.077509	0.110375	0.126717	0.134158	0.13913	0.145559	0.157666	0.173002	0.179446	0.174716	0.163914	0.150943	0.144872	0.154808	0.180592
180	"K12"	87.50	100.00	81.92	0.00	27.37	10.72	-4.11	0.029179	0.037781	0.043638	0.049008	0.05455	0.057393	0.059308	0.061591	0.061452	0.05896	0.061048	0.072763	0.085887	0.080975	0.065136	0.052878	0.043018	0.031439	0.021163	0.018571	0.027996	0.052502	0.074089	0.082951	0.086643	0.089672	0.094793	0.106088	0.120149	0.126264	0.12236	0.112412	0.099885	0.09435	0.103757	0.128939
157	"L1"	0.00	5.00	5.00	0.00	91.86	4.91	-0.55	0.384543	0.428802	0.503751	0.658393	0.80108	0.846216	0.83435	0.815433	0.80727	0.801759	0.797475	0.803226	0.811901	0.812835	0.803404	0.792584	0.785186	0.775137	0.763894	0.764372	0.777744	0.803716	0.829739	0.85574	0.881101	0.904795	0.924375	0.938226	0.946332	0.950674	0.952842	0.954429	0.958388	0.961619	0.963064	0.964968
158	"L2"	5.00	0.00	5.00	0.00	92.04	-1.29	-2.05	0.384456	0.429443	0.508412	0.666143	0.8108	0.860595	0.851238	0.835775	0.832077	0.830079	0.830729	0.841081	0.854612	0.860285	0.850678	0.835846	0.821274	0.804839	0.788585	0.78083	0.773633	0.769787	0.771451	0.7837	0.801398	0.820412	0.838013	0.852648	0.862903	0.867733	0.868378	0.86725	0.866729	0.866837	0.870848	0.878923
159	"L3"	5.00	5.00	0.00	0.00	90.09	3.68	-8.69	0.395431	0.44329	0.529904	0.69985	0.862942	0.922979	0.91552	0.89574	0.884587	0.873312	0.859942	0.847266	0.831682	0.813645	0.792451	0.773389	0.758286	0.73914	0.718964	0.711374	0.718354	0.738223	0.758362	0.779307	0.8005	0.82092	0.839366	0.854127	0.864099	0.869103	0.870171	0.868167	0.866936	0.868125	0.871894	0.880527
160	"L4"	0.00	0.00	0.00	50.00	56.85	0.42	-2.12	0.143196	0.159307	0.181556	0.223858	0.258441	0.267807	0.265336	0.261459	0.26064	0.260193	0.258935	0.258014	0.25643	0.255151	0.252589	0.250167	0.24852	0.246212	0.243696	0.242695	0.241183	0.241039	0.24164	0.244612	0.248503	0.253064	0.257651	0.26228	0.266081	0.268167	0.269392	0.26969	0.270142	0.271755	0.274906	0.278815
161	"L5"	50.00	40.00	40.00	0.00	56.79	-3.32	-3.64	0.118988	0.14021	0.167019	0.207283	0.241093	0.255722	0.264615	0.268127	0.268656	0.265562	0.270362	0.296059	0.334611	0.348743	0.328914	0.298742	0.266498	0.226857	0.186941	0.164559	0.173334	0.208455	0.240152	0.257082	0.266935	0.273872	0.282836	0.29734	0.313729	0.320816	0.316065	0.304698	0.291093	0.284452	0.295124	0.322585
162	"L6"	50.00	49.00	40.00	0.00	53.39	3.21	-4.65	0.099565	0.121289	0.149231	0.186486	0.216149	0.231322	0.238703	0.242216	0.24076	0.236174	0.238437	0.258133	0.287028	0.292904	0.271375	0.24465	0.217888	0.183902	0.149526	0.132214	0.146411	0.190869	0.231744	0.25386	0.265726	0.273638	0.282535	0.296982	0.313219	0.319573	0.315379	0.305226	0.291943	0.28548	0.296765	0.323483
163	"L7"	25.00	23.88	18.88	0.00	73.88	3.29	-3.79	0.225558	0.260051	0.30927	0.397194	0.473711	0.503803	0.50823	0.505809	0.501893	0.494965	0.492879	0.507975	0.532853	0.539535	0.521141	0.494791	0.468227	0.434269	0.397206	0.378232	0.3923	0.437912	0.481422	0.510009	0.529306	0.543724	0.557298	0.572749	0.587382	0.593588	0.591182	0.58385	0.573968	0.56876	0.577936	0.598024
164	"L8"	62.50	61.28	52.26	0.00	43.73	4.56	-2.95	0.068594	0.083034	0.093925	0.115056	0.132392	0.140557	0.145047	0.147939	0.147552	0.145196	0.148482	0.168183	0.195052	0.19982	0.180404	0.157944	0.135854	0.109047	0.082264	0.069881	0.082483	0.120962	0.157023	0.175867	0.18541	0.191193	0.198653	0.211734	0.227462	0.234224	0.229069	0.218347	0.20479	0.198353	0.208841	0.235101
165	"L9"	37.50	35.99	28.99	0.00	63.94	3.13	-4.34	0.161094	0.1897	0.223736	0.281648	0.331243	0.354294	0.362459	0.363743	0.360701	0.354683	0.355096	0.372425	0.400815	0.408805	0.388349	0.361141	0.332542	0.296182	0.257737	0.237412	0.252457	0.299854	0.344648	0.370817	0.386745	0.397524	0.408621	0.423782	0.43996	0.446072	0.442252	0.432632	0.420199	0.414342	0.424584	0.4494
166	"L10"	12.50	12.33	9.33	0.00	83.62	3.17	-3.91	0.305313	0.350341	0.416109	0.538777	0.654666	0.696779	0.695223	0.684386	0.678164	0.670981	0.667165	0.675835	0.690035	0.691401	0.674354	0.652761	0.632255	0.605778	0.576263	0.562753	0.575151	0.610124	0.643209	0.668955	0.689436	0.707417	0.723636	0.738891	0.75117	0.757366	0.756571	0.751762	0.746806	0.745717	0.751658	0.765631
167	"L11"	75.00	75.15	66.12	0.00	36.60	3.79	-0.34	0.041209	0.052643	0.062323	0.073937	0.081056	0.085983	0.089176	0.091608	0.092209	0.09076	0.095563	0.115706	0.142474	0.147004	0.12869	0.110005	0.092191	0.070365	0.049621	0.040745	0.051277	0.082879	0.110673	0.1241	0.130961	0.135378	0.141447	0.153796	0.16883	0.175181	0.170684	0.159736	0.1469	0.140778	0.151119	0.176955
168	"L12"	87.50	90.96	81.92	0.00	28.72	5.54	-2.85	0.03366	0.040351	0.0443	0.050764	0.055503	0.057692	0.060109	0.062488	0.062998	0.061581	0.065191	0.080175	0.0977	0.095158	0.078602	0.064555	0.052482	0.038168	0.025702	0.021498	0.030748	0.053864	0.072779	0.080156	0.083518	0.085973	0.091051	0.102068	0.115941	0.121876	0.117802	0.108144	0.095949	0.090526	0.099922	0.124483
145	"M1"	100.00	0.00	0.00	0.00	56.52	-34.48	-50.10	0.097415	0.17021	0.268628	0.397734	0.514568	0.596169	0.669083	0.708381	0.722204	0.723229	0.711251	0.688938	0.649926	0.590522	0.509842	0.418049	0.325103	0.232788	0.151873	0.099158	0.071677	0.057539	0.047232	0.04181	0.041256	0.042677	0.046857	0.057227	0.069941	0.075855	0.071999	0.063565	0.052647	0.048171	0.057316	0.080421
146	"M2"	0.00	100.00	0.00	0.00	50.54	75.72	-3.97	0.158348	0.155946	0.168335	0.205101	0.241609	0.260726	0.263876	0.249423	0.219069	0.18134	0.14541	0.115688	0.087752	0.062594	0.044108	0.036831	0.032998	0.026385	0.020007	0.023116	0.069272	0.229848	0.46398	0.652906	0.762653	0.820856	0.853926	0.874989	0.88685	0.893814	0.897736	0.899713	0.902262	0.904811	0.907593	0.913827
147	"M3"	0.00	0.00	100.00	0.00	89.26	-4.15	87.42	0.083353	0.074034	0.067802	0.065518	0.062578	0.056313	0.054394	0.057909	0.066307	0.075986	0.105174	0.192138	0.379584	0.59405	0.712173	0.758838	0.784788	0.797328	0.799018	0.803445	0.809804	0.818134	0.825369	0.839359	0.858144	0.877797	0.895361	0.908969	0.917924	0.922593	0.924632	0.926327	0.929186	0.931606	0.933173	0.937443
148	"M4"	0.00	0.00	0.00	45.00	61.79	0.66	-2.39	0.165215	0.185855	0.216946	0.271368	0.315092	0.328839	0.325379	0.319406	0.317606	0.317116	0.315501	0.314047	0.311923	0.310099	0.306985	0.303663	0.301494	0.299449	0.296523	0.295651	0.29426	0.293905	0.294778	0.298525	0.303629	0.309172	0.3149	0.319867	0.323916	0.326674	0.327994	0.328695	0.329362	0.331067	0.334	0.338446
149	"M5"	45.00	35.46	35.46	0.00	60.55	-2.47	-3.19	0.143982	0.162777	0.193517	0.240651	0.279945	0.29647	0.305212	0.309258	0.308026	0.304314	0.308664	0.333437	0.372281	0.387619	0.368606	0.338774	0.306605	0.266683	0.226053	0.203377	0.212217	0.248443	0.281836	0.300745	0.311583	0.31987	0.329344	0.343805	0.360053	0.367143	0.36239	0.351927	0.338502	0.332315	0.342695	0.368742
150	"M6"	50.00	40.00	40.00	0.00	56.38	-3.51	-3.30	0.109485	0.132816	0.15923	0.200005	0.232232	0.249166	0.257086	0.260956	0.26194	0.259879	0.265797	0.29106	0.330034	0.344311	0.324292	0.294339	0.262044	0.223131	0.183389	0.161763	0.169957	0.204607	0.235787	0.252616	0.262322	0.269281	0.278149	0.29261	0.308674	0.315273	0.310616	0.30038	0.287273	0.280633	0.291786	0.318511
151	"M7"	25.00	18.88	18.88	0.00	75.48	0.35	-3.10	0.230572	0.26762	0.319274	0.408897	0.489306	0.519744	0.524795	0.522922	0.521316	0.516009	0.51617	0.534826	0.564585	0.576486	0.558683	0.532293	0.503739	0.467392	0.42958	0.40871	0.418334	0.454786	0.488606	0.512023	0.528996	0.543073	0.556047	0.57145	0.586383	0.592657	0.590106	0.582181	0.572296	0.56851	0.576942	0.596808
152	"M8"	62.50	52.26	52.26	0.00	46.83	-2.91	-1.65	0.073986	0.089118	0.104217	0.127723	0.145039	0.153434	0.159154	0.162531	0.164074	0.162345	0.168977	0.194991	0.232819	0.244639	0.224983	0.19855	0.17126	0.1383	0.106019	0.089576	0.098727	0.13148	0.160149	0.174491	0.182214	0.187179	0.194315	0.207496	0.223143	0.229753	0.225272	0.214733	0.200915	0.194434	0.205373	0.232001
153	"M9"	37.50	28.99	28.99	0.00	66.05	-1.36	-3.38	0.166049	0.193762	0.231322	0.292876	0.346025	0.370227	0.379378	0.381424	0.379803	0.376276	0.379564	0.402433	0.438386	0.45269	0.433458	0.403916	0.371822	0.332094	0.290343	0.267273	0.276531	0.314501	0.349584	0.370407	0.383699	0.393671	0.404666	0.419649	0.435531	0.442293	0.43855	0.428808	0.416178	0.410486	0.420543	0.445585
154	"M10"	12.50	9.33	9.33	0.00	84.56	1.40	-3.60	0.310363	0.357223	0.42347	0.54931	0.666042	0.710137	0.707989	0.69733	0.693336	0.68796	0.685797	0.696629	0.713129	0.716904	0.700783	0.678674	0.657662	0.630598	0.600835	0.586254	0.59423	0.621312	0.647119	0.668897	0.688161	0.705813	0.722063	0.737646	0.75015	0.755298	0.754633	0.750873	0.74648	0.745061	0.750986	0.764797
155	"M11"	75.00	66.12	66.12	0.00	38.50	-1.93	0.50	0.043436	0.054397	0.063325	0.077382	0.086702	0.091602	0.094956	0.098012	0.098873	0.098301	0.104246	0.128124	0.161191	0.170124	0.152605	0.131497	0.110779	0.08529	0.06072	0.049361	0.057628	0.085737	0.109856	0.121096	0.126652	0.13061	0.136497	0.148413	0.163107	0.16943	0.164722	0.154456	0.141896	0.135733	0.145318	0.170934
156	"M12"	87.50	81.92	81.92	0.00	31.19	-1.79	-1.08	0.033773	0.038947	0.046352	0.053751	0.058418	0.061094	0.063823	0.066881	0.067947	0.067677	0.072896	0.091814	0.116363	0.119041	0.102265	0.085579	0.070107	0.051585	0.03511	0.028344	0.035855	0.056549	0.07251	0.078395	0.081119	0.083533	0.088345	0.099146	0.112606	0.118542	0.114683	0.105161	0.093147	0.087667	0.097166	0.121705
133	"N1"	95.00	0.00	0.00	0.00	57.19	-33.57	-49.29	0.101312	0.17405	0.270444	0.39942	0.518899	0.600883	0.673008	0.711399	0.725863	0.727113	0.71527	0.692427	0.653665	0.594885	0.514664	0.423718	0.331407	0.239769	0.159754	0.107188	0.079688	0.065439	0.054846	0.049499	0.04891	0.050251	0.054585	0.064882	0.077682	0.083218	0.079529	0.071016	0.060511	0.056539	0.066309	0.089786
134	"N2"	0.00	95.00	0.00	0.00	51.80	73.53	-4.87	0.166921	0.16704	0.179981	0.21873	0.257607	0.278446	0.281249	0.26647	0.236049	0.198171	0.161763	0.131497	0.103138	0.076225	0.056872	0.04872	0.044592	0.03688	0.028955	0.031802	0.080953	0.243818	0.475549	0.661429	0.768925	0.826574	0.859281	0.880076	0.891827	0.898416	0.902769	0.905051	0.908048	0.910295	0.91314	0.919476
135	"N3"	0.00	0.00	95.00	0.00	89.41	-4.08	85.51	0.09061	0.080969	0.074751	0.071312	0.069772	0.06461	0.062548	0.06575	0.073782	0.083304	0.112536	0.198323	0.384894	0.597667	0.71534	0.761376	0.787247	0.800166	0.801891	0.807039	0.813403	0.82062	0.828414	0.842525	0.860926	0.880063	0.897548	0.910831	0.919083	0.924223	0.927068	0.927199	0.929825	0.933451	0.934959	0.939083
136	"N4"	0.00	0.00	0.00	40.00	65.75	0.72	-2.85	0.193481	0.217766	0.252194	0.314802	0.368703	0.385322	0.381372	0.373646	0.371568	0.369839	0.367803	0.366241	0.363461	0.36044	0.356697	0.352913	0.350298	0.347106	0.34375	0.342745	0.340944	0.340676	0.341775	0.346082	0.351936	0.358798	0.365521	0.371248	0.37529	0.37751	0.378682	0.379435	0.380152	0.381602	0.384692	0.389057
137	"N5"	40.00	31.11	31.11	0.00	63.80	-2.12	-3.64	0.154385	0.180462	0.216334	0.272872	0.321426	0.341475	0.350621	0.352917	0.352131	0.348158	0.351484	0.375126	0.412429	0.427277	0.407829	0.377573	0.344836	0.30475	0.263414	0.240053	0.248478	0.2847	0.31852	0.338397	0.350646	0.359548	0.369516	0.384375	0.400212	0.406787	0.402632	0.392186	0.379211	0.373574	0.383494	0.408646
138	"N6"	50.00	31.00	40.00	0.00	58.95	-10.15	-2.28	0.115018	0.136383	0.167047	0.210985	0.248194	0.265442	0.273787	0.278903	0.281756	0.281892	0.29116	0.323366	0.37312	0.396423	0.378232	0.343896	0.305897	0.260656	0.215228	0.18856	0.190608	0.214875	0.235552	0.246477	0.253512	0.259536	0.26759	0.281522	0.297331	0.303497	0.298786	0.288536	0.274884	0.268628	0.27969	0.306488
139	"N7"	25.00	13.88	18.88	0.00	76.95	-3.00	-3.09	0.247768	0.277219	0.331216	0.426669	0.509573	0.54177	0.546895	0.545469	0.544496	0.542181	0.54491	0.566117	0.600132	0.615718	0.600165	0.571195	0.539617	0.501252	0.461323	0.438195	0.441311	0.466357	0.489934	0.507152	0.521367	0.533797	0.545908	0.561272	0.575704	0.581573	0.578562	0.570456	0.560536	0.555592	0.564099	0.585172
140	"N8"	62.50	43.25	52.26	0.00	49.83	-11.93	0.38	0.074367	0.089676	0.106668	0.133598	0.152402	0.161588	0.167391	0.172699	0.176331	0.177673	0.188412	0.222945	0.274212	0.29712	0.27835	0.246873	0.212688	0.172226	0.133058	0.111229	0.11451	0.137876	0.157274	0.166485	0.172035	0.176265	0.18288	0.195444	0.210433	0.216829	0.212369	0.202083	0.189158	0.182992	0.192988	0.219258
141	"N9"	37.50	21.99	28.99	0.00	68.18	-6.23	-2.86	0.173094	0.203816	0.243243	0.310746	0.365269	0.390444	0.40039	0.403581	0.404085	0.403172	0.409129	0.437141	0.480998	0.501454	0.483956	0.451529	0.415351	0.371248	0.325583	0.298738	0.30173	0.328196	0.352021	0.366178	0.376452	0.385167	0.395861	0.410424	0.42635	0.432395	0.428347	0.41848	0.405902	0.400508	0.411414	0.435351
142	"N10"	12.50	6.33	9.33	0.00	85.77	-0.65	-3.30	0.324389	0.36734	0.435379	0.566704	0.684856	0.729046	0.726764	0.716944	0.713684	0.709781	0.709633	0.722407	0.742184	0.749014	0.734395	0.712391	0.689913	0.662284	0.632425	0.61668	0.619319	0.636982	0.654232	0.671003	0.688303	0.705279	0.721073	0.736566	0.748914	0.754363	0.753475	0.749384	0.744581	0.742781	0.74897	0.763218
143	"N11"	75.00	57.09	66.12	0.00	40.70	-9.62	2.04	0.046492	0.057276	0.067394	0.079845	0.091108	0.094877	0.098164	0.102491	0.104939	0.105932	0.11526	0.144297	0.186229	0.202925	0.185734	0.160886	0.134117	0.103821	0.074581	0.059819	0.065443	0.088244	0.106711	0.114698	0.118815	0.122019	0.127521	0.13895	0.152714	0.158455	0.154342	0.144348	0.132263	0.126547	0.136513	0.161163
144	"N12"	87.50	72.88	81.92	0.00	33.71	-9.68	1.12	0.031621	0.040406	0.048293	0.055249	0.060807	0.063934	0.065753	0.069722	0.072145	0.073137	0.080826	0.104895	0.137868	0.146879	0.13039	0.110244	0.090393	0.067094	0.04603	0.036269	0.041605	0.058915	0.071537	0.075648	0.077403	0.079574	0.084094	0.094241	0.107375	0.112932	0.108887	0.099783	0.088683	0.084516	0.093257	0.117408
121	"O1"	90.00	0.00	0.00	0.00	58.62	-32.11	-47.59	0.118563	0.184762	0.280067	0.409334	0.531544	0.613411	0.682946	0.720132	0.733119	0.734504	0.722424	0.700913	0.662665	0.605603	0.527558	0.438057	0.34753	0.257211	0.17699	0.124155	0.096118	0.081395	0.070336	0.064686	0.064165	0.06553	0.070099	0.080954	0.094258	0.09984	0.095816	0.086693	0.075521	0.071064	0.0811	0.105332
122	"O2"	0.00	90.00	0.00	0.00	53.67	69.70	-5.66	0.168595	0.17757	0.1943	0.237037	0.279898	0.302154	0.304458	0.289457	0.25939	0.221347	0.185169	0.154975	0.125871	0.09819	0.077988	0.068989	0.063929	0.055557	0.046386	0.048938	0.099981	0.262433	0.488904	0.668765	0.773113	0.829174	0.861739	0.882034	0.893705	0.900979	0.905093	0.907188	0.910347	0.913079	0.915178	0.921229
123	"O3"	0.00	0.00	90.00	0.00	89.59	-4.17	80.63	0.102027	0.093512	0.088373	0.089428	0.088259	0.083596	0.081679	0.085087	0.092916	0.102698	0.132877	0.219852	0.403965	0.610519	0.723419	0.766241	0.790447	0.801678	0.802976	0.807527	0.813732	0.820724	0.82871	0.843236	0.861138	0.880646	0.898715	0.911931	0.919733	0.924217	0.926416	0.927668	0.9308	0.934572	0.936325	0.940037
124	"O4"	0.00	0.00	0.00	35.00	69.32	0.81	-3.08	0.219407	0.244873	0.283984	0.357675	0.421287	0.44046	0.434637	0.425662	0.422677	0.421304	0.418691	0.416442	0.413317	0.410037	0.405462	0.401185	0.397707	0.394449	0.390265	0.389363	0.387799	0.387083	0.388469	0.393581	0.400544	0.408149	0.415891	0.421938	0.426127	0.429007	0.429593	0.430336	0.431364	0.433126	0.436191	0.44051
125	"O5"	35.00	26.90	26.90	0.00	68.04	-1.32	-3.93	0.186053	0.213753	0.253271	0.321524	0.379153	0.404776	0.413133	0.41371	0.412969	0.408337	0.410649	0.432551	0.466286	0.479619	0.461036	0.431253	0.398482	0.358528	0.317395	0.293954	0.302608	0.338828	0.373223	0.394559	0.408607	0.419166	0.430123	0.445372	0.460242	0.466558	0.462622	0.453051	0.441141	0.435839	0.445334	0.469539
126	"O6"	50.00	22.00	40.00	0.00	62.45	-15.60	-1.08	0.122115	0.148142	0.183597	0.232803	0.272344	0.291357	0.300671	0.30731	0.31239	0.315912	0.329082	0.368725	0.429441	0.46197	0.444726	0.406267	0.362413	0.310528	0.259206	0.227303	0.222699	0.236993	0.248655	0.254502	0.259637	0.265062	0.27312	0.287083	0.302275	0.308256	0.303595	0.293941	0.281193	0.275218	0.286458	0.313693
