"File created by Curve"
LGOROWLENGTH 12
NUMBER_OF_FIELDS 	45
BEGIN_DATA_FORMAT
SampleID	SAMPLE_NAME	CMYK_C	CMYK_M	CMYK_Y	CMYK_K	LAB_L	LAB_A	LAB_B	nm380	nm390	nm400	nm410	nm420	nm430	nm440	nm450	nm460	nm470	nm480	nm490	nm500	nm510	nm520	nm530	nm540	nm550	nm560	nm570	nm580	nm590	nm600	nm610	nm620	nm630	nm640	nm650	nm660	nm670	nm680	nm690	nm700	nm710	nm720	nm730
231	"F3"	60.00	60.00	0.00	0.00	45.64	17.28	-35.52	0.119305	0.153284	0.203477	0.274521	0.336964	0.376502	0.398954	0.398687	0.379344	0.349575	0.316975	0.286492	0.253675	0.217249	0.182482	0.1571	0.134315	0.107321	0.081587	0.070052	0.082939	0.123679	0.164721	0.188205	0.20015	0.207378	0.215389	0.228809	0.244525	0.251361	0.24675	0.235915	0.222497	0.216082	0.226139	0.252125
232	"F4"	0.00	0.00	0.00	80.00	36.16	0.30	0.24	0.052801	0.058532	0.064748	0.078707	0.087785	0.090336	0.090241	0.089747	0.090276	0.090754	0.091855	0.09191	0.091622	0.091931	0.091971	0.091377	0.091136	0.090609	0.089633	0.089312	0.089045	0.089125	0.089269	0.090471	0.092085	0.094319	0.096887	0.099522	0.102019	0.10407	0.105622	0.106234	0.106487	0.107649	0.110562	0.114272
233	"F5"	80.00	72.19	72.19	0.00	34.38	2.44	0.34	0.035428	0.045025	0.053032	0.062407	0.070097	0.071903	0.075639	0.078003	0.078927	0.077578	0.082591	0.101954	0.12769	0.132181	0.11567	0.098506	0.082001	0.061901	0.043617	0.03567	0.044275	0.071309	0.095762	0.107019	0.112349	0.115986	0.12148	0.133425	0.147947	0.154142	0.150168	0.13985	0.126983	0.120855	0.130827	0.155621
234	"F6"	50.00	58.00	49.00	0.00	47.71	13.30	0.02	0.081498	0.093481	0.109869	0.13371	0.153055	0.161814	0.165008	0.167207	0.165379	0.160247	0.161434	0.178112	0.20204	0.205778	0.188224	0.168724	0.149745	0.125505	0.101118	0.090039	0.108028	0.161762	0.217193	0.249637	0.266246	0.275695	0.285109	0.299825	0.316212	0.323238	0.319048	0.308427	0.294735	0.287668	0.297986	0.325303
235	"F7"	25.00	28.88	23.88	0.00	71.03	6.46	-1.71	0.204069	0.233792	0.277595	0.351115	0.415871	0.441153	0.444495	0.441055	0.437736	0.429949	0.42827	0.44384	0.469706	0.479095	0.462343	0.439195	0.415434	0.384086	0.350297	0.333633	0.351833	0.405992	0.459928	0.495814	0.51807	0.533733	0.547566	0.563374	0.578158	0.584635	0.582013	0.574666	0.564663	0.560145	0.568616	0.588664
236	"F8"	62.50	70.29	61.28	0.00	39.59	12.93	1.37	0.052577	0.061905	0.070992	0.084838	0.095413	0.099471	0.103028	0.104799	0.104499	0.101001	0.10353	0.120808	0.143524	0.14638	0.130229	0.11325	0.097093	0.077053	0.057809	0.049895	0.063978	0.106676	0.150802	0.176044	0.188389	0.195403	0.202903	0.216072	0.231433	0.238199	0.233528	0.223083	0.209734	0.203183	0.213552	0.239476
237	"F9"	37.50	42.99	35.99	0.00	60.11	8.68	-0.02	0.132036	0.15315	0.18169	0.226228	0.262931	0.278688	0.284138	0.284577	0.282361	0.276511	0.277557	0.296122	0.325556	0.335601	0.318653	0.296033	0.272583	0.2422	0.20986	0.194333	0.214249	0.272011	0.329531	0.36446	0.384001	0.396386	0.408005	0.423565	0.439168	0.445815	0.442066	0.432676	0.420859	0.415297	0.425065	0.450078
238	"F10"	12.50	15.33	12.33	0.00	81.86	4.93	-2.26	0.300473	0.331602	0.390104	0.501319	0.606556	0.643022	0.640497	0.630326	0.62449	0.617315	0.613313	0.623436	0.642406	0.647235	0.631635	0.61207	0.593	0.567657	0.539052	0.526738	0.542018	0.584662	0.626728	0.658197	0.681702	0.701189	0.717896	0.733617	0.746075	0.752	0.751339	0.747026	0.741854	0.740552	0.745988	0.758662
239	"F11"	75.00	84.18	75.15	0.00	31.89	14.26	0.81	0.036503	0.041783	0.049633	0.055977	0.061023	0.063695	0.065291	0.067242	0.067253	0.065535	0.068194	0.082349	0.099714	0.098801	0.082603	0.06879	0.057092	0.042752	0.029937	0.025715	0.037162	0.070702	0.104601	0.122422	0.130688	0.135756	0.142131	0.154014	0.168893	0.175243	0.170871	0.160733	0.147678	0.141998	0.152002	0.177124
240	"F12"	87.50	100.00	90.96	0.00	25.86	11.71	-0.62	0.030915	0.031467	0.036828	0.042292	0.043295	0.044595	0.045595	0.047512	0.047067	0.045555	0.048618	0.060355	0.073581	0.070873	0.056802	0.045683	0.037307	0.027159	0.018886	0.016709	0.024935	0.048145	0.06978	0.079077	0.083446	0.086378	0.091285	0.102394	0.116122	0.12226	0.118261	0.108538	0.096448	0.090521	0.099738	0.124166
217	"G1"	0.00	50.00	50.00	0.00	69.05	34.01	28.04	0.147931	0.14814	0.157271	0.182892	0.202771	0.208513	0.204939	0.201922	0.200129	0.195999	0.201335	0.228673	0.274242	0.302307	0.302017	0.296921	0.293361	0.282094	0.265088	0.265254	0.324105	0.467357	0.630228	0.746456	0.812828	0.851145	0.876085	0.893239	0.903554	0.908789	0.911833	0.913086	0.915864	0.918711	0.920965	0.926193
218	"G2"	50.00	0.00	50.00	0.00	69.99	-28.38	12.37	0.122659	0.148083	0.179946	0.226269	0.261196	0.273128	0.279623	0.286604	0.296565	0.306813	0.333674	0.402028	0.515742	0.601945	0.606463	0.565462	0.509993	0.445854	0.382189	0.337287	0.311006	0.296349	0.284782	0.279794	0.281269	0.285441	0.293355	0.307921	0.32382	0.330758	0.326264	0.315345	0.301142	0.294017	0.30519	0.332515
219	"G3"	50.00	50.00	0.00	0.00	53.97	13.23	-31.60	0.161018	0.195278	0.253007	0.338742	0.417057	0.460824	0.482225	0.482139	0.464271	0.436977	0.405348	0.375144	0.341839	0.303372	0.265072	0.234604	0.206892	0.173732	0.140861	0.1248	0.139747	0.185817	0.230334	0.256174	0.270199	0.279041	0.28841	0.303205	0.319652	0.326537	0.322426	0.311596	0.297099	0.290417	0.301161	0.328271
220	"G4"	0.00	0.00	0.00	75.00	39.86	0.19	-0.62	0.065576	0.074358	0.082348	0.099572	0.111338	0.115739	0.115533	0.113884	0.113467	0.113733	0.11416	0.114552	0.114187	0.113988	0.113597	0.112925	0.11206	0.111368	0.110077	0.109578	0.108883	0.108895	0.109103	0.110239	0.112136	0.114399	0.117182	0.120079	0.122511	0.124394	0.125487	0.125667	0.126346	0.127936	0.130773	0.133957
221	"G5"	75.00	66.12	66.12	0.00	38.06	1.47	0.35	0.046176	0.054356	0.065105	0.077102	0.086506	0.090372	0.094103	0.096803	0.098044	0.096088	0.101589	0.123188	0.15292	0.160124	0.14276	0.123033	0.103573	0.079955	0.057384	0.047267	0.056889	0.087222	0.114527	0.127661	0.134113	0.138363	0.144445	0.156956	0.17166	0.178046	0.173935	0.163478	0.150314	0.143929	0.154007	0.179405
222	"G6"	50.00	49.00	49.00	0.00	52.64	3.66	2.06	0.092182	0.10654	0.126045	0.154604	0.17737	0.186237	0.190088	0.193817	0.193905	0.191428	0.197086	0.222553	0.260748	0.275152	0.258035	0.234349	0.209878	0.17797	0.14538	0.12896	0.143937	0.190002	0.233394	0.257692	0.270759	0.278723	0.287632	0.302474	0.318617	0.325605	0.321582	0.310794	0.296733	0.28953	0.300079	0.327144
223	"G7"	25.00	23.88	23.88	0.00	73.26	3.08	-1.18	0.214181	0.244829	0.292837	0.373491	0.44208	0.467897	0.470693	0.467679	0.465901	0.460201	0.46057	0.479939	0.511138	0.524619	0.509379	0.485278	0.45942	0.426201	0.390237	0.371429	0.385542	0.430973	0.475273	0.504617	0.523891	0.538559	0.551841	0.567206	0.581943	0.588399	0.5855	0.57794	0.567944	0.563381	0.572059	0.591743
224	"G8"	62.50	61.28	61.28	0.00	43.09	5.30	3.46	0.058011	0.067528	0.078571	0.093561	0.1043	0.109327	0.112883	0.115353	0.116414	0.114654	0.120252	0.143761	0.176667	0.186969	0.170677	0.150866	0.130279	0.104879	0.080087	0.068348	0.081051	0.120512	0.158956	0.179866	0.190383	0.19659	0.203831	0.217089	0.232589	0.239342	0.234535	0.224022	0.210594	0.20376	0.214235	0.240336
225	"G9"	37.50	35.99	35.99	0.00	63.48	3.00	1.37	0.144872	0.168297	0.198971	0.247026	0.287217	0.304057	0.309482	0.310816	0.310133	0.306247	0.310408	0.335403	0.374902	0.393308	0.378449	0.353588	0.326723	0.292061	0.255367	0.236229	0.251108	0.29938	0.346174	0.374568	0.391198	0.402433	0.413447	0.428831	0.44456	0.451363	0.447995	0.43812	0.425767	0.419554	0.428932	0.4538
226	"G10"	12.50	12.33	12.33	0.00	83.28	2.89	-1.94	0.306356	0.340548	0.404094	0.519772	0.626869	0.664402	0.661258	0.652299	0.647802	0.641821	0.639821	0.652105	0.672925	0.681385	0.667396	0.647265	0.627018	0.600975	0.572069	0.558647	0.570369	0.605107	0.638737	0.665028	0.686272	0.704693	0.721023	0.736409	0.748876	0.754728	0.753858	0.749473	0.744181	0.742463	0.748289	0.760965
227	"G11"	75.00	75.15	75.15	0.00	34.89	7.26	3.07	0.038899	0.046751	0.051062	0.059066	0.065059	0.067692	0.070139	0.072835	0.073196	0.072919	0.077992	0.097132	0.122138	0.12656	0.109898	0.093898	0.079127	0.05993	0.042595	0.035921	0.046848	0.079427	0.110092	0.125144	0.132222	0.136793	0.143171	0.155381	0.170184	0.17654	0.172472	0.161975	0.148584	0.142598	0.152736	0.178129
228	"G12"	87.50	90.96	90.96	0.00	27.76	7.20	0.08	0.02623	0.031208	0.037397	0.042997	0.046317	0.048595	0.049479	0.050948	0.051533	0.051048	0.055397	0.070278	0.08775	0.086779	0.070889	0.058235	0.047824	0.034522	0.023105	0.019604	0.028512	0.052078	0.072295	0.080585	0.084309	0.087019	0.091951	0.103321	0.11721	0.123428	0.119131	0.109292	0.097279	0.091593	0.101081	0.125006
205	"H1"	0.00	40.00	40.00	0.00	74.62	25.41	21.04	0.191584	0.203688	0.221543	0.266274	0.302878	0.314149	0.308965	0.303047	0.300528	0.294738	0.298864	0.325618	0.371833	0.402464	0.403659	0.398839	0.395134	0.383561	0.366413	0.366466	0.419399	0.541443	0.674427	0.768943	0.825219	0.859969	0.883797	0.900395	0.91015	0.915399	0.918118	0.919526	0.922848	0.92567	0.927567	0.932182
206	"H2"	40.00	0.00	40.00	0.00	75.23	-20.89	8.12	0.172256	0.2032	0.24404	0.309352	0.362065	0.382935	0.388382	0.393371	0.401399	0.410605	0.433088	0.49114	0.585021	0.655093	0.657713	0.621823	0.5746	0.519411	0.463847	0.424698	0.401091	0.387492	0.377626	0.374967	0.378415	0.384874	0.393913	0.408741	0.424034	0.430872	0.42643	0.416025	0.403162	0.39686	0.407298	0.43284
207	"H3"	40.00	40.00	0.00	0.00	62.62	9.98	-26.55	0.202524	0.244042	0.307241	0.41134	0.504765	0.552364	0.571953	0.570457	0.554148	0.530406	0.502393	0.474238	0.44217	0.404498	0.365629	0.332419	0.301863	0.265348	0.228178	0.209066	0.223644	0.27162	0.318264	0.347066	0.363314	0.374292	0.385426	0.40057	0.416764	0.423471	0.419149	0.409136	0.395338	0.389576	0.399687	0.424642
208	"H4"	0.00	0.00	0.00	70.00	42.83	0.26	-0.86	0.073914	0.084727	0.095881	0.11803	0.132584	0.136498	0.135302	0.133663	0.133631	0.133789	0.134412	0.134355	0.133579	0.13324	0.132646	0.13175	0.130973	0.129991	0.128532	0.128091	0.127363	0.126999	0.127598	0.129013	0.13125	0.133651	0.136671	0.139847	0.142605	0.144359	0.145504	0.146109	0.146406	0.147902	0.150771	0.15393
209	"H5"	70.00	60.37	60.37	0.00	41.61	-0.20	0.52	0.051017	0.064338	0.07624	0.092202	0.105255	0.109474	0.113637	0.117044	0.118003	0.116048	0.122706	0.146654	0.180795	0.190884	0.172833	0.150781	0.128613	0.101324	0.07466	0.06181	0.071805	0.104162	0.133064	0.147371	0.154503	0.159139	0.16549	0.178062	0.193172	0.200048	0.19572	0.184995	0.171428	0.164909	0.175155	0.201422
210	"H6"	50.00	40.00	49.00	0.00	56.32	-3.88	4.03	0.09857	0.11416	0.138253	0.170491	0.194256	0.204037	0.20826	0.21231	0.214151	0.214287	0.223869	0.257536	0.308872	0.334339	0.320007	0.292571	0.262503	0.22446	0.185521	0.163947	0.17339	0.209648	0.242852	0.260862	0.271289	0.278371	0.287133	0.301607	0.317805	0.324888	0.320761	0.309792	0.296	0.288922	0.29948	0.326825
211	"H7"	25.00	18.88	23.88	0.00	75.32	-0.12	-0.33	0.222509	0.255711	0.302627	0.388715	0.462396	0.490105	0.493147	0.489752	0.488965	0.485415	0.488904	0.512265	0.549925	0.568441	0.554946	0.529997	0.502716	0.467491	0.42995	0.40926	0.418926	0.455217	0.489163	0.511995	0.528473	0.542258	0.555164	0.57053	0.58501	0.591367	0.588722	0.580986	0.570993	0.56647	0.574812	0.595005
212	"H8"	62.50	52.26	61.28	0.00	46.54	-2.21	5.43	0.063962	0.073249	0.085743	0.103567	0.114924	0.11998	0.123655	0.127257	0.12903	0.129323	0.138384	0.168583	0.213283	0.232614	0.217092	0.19353	0.168065	0.136292	0.105083	0.089426	0.100184	0.135184	0.166484	0.182439	0.190683	0.196153	0.203155	0.21662	0.232222	0.238886	0.234158	0.223226	0.209666	0.203225	0.213537	0.239771
213	"H9"	37.50	28.99	35.99	0.00	66.26	-1.79	2.35	0.154163	0.178215	0.211895	0.26566	0.309184	0.327252	0.332496	0.334303	0.335396	0.333962	0.341301	0.371865	0.419952	0.44546	0.432612	0.405644	0.375563	0.33708	0.296726	0.274391	0.284255	0.323026	0.359078	0.380761	0.394507	0.404598	0.415239	0.430397	0.445902	0.452581	0.448824	0.439205	0.42704	0.421028	0.430706	0.455615
214	"H10"	12.50	9.33	12.33	0.00	84.36	1.05	-1.55	0.308231	0.345316	0.408942	0.529865	0.641986	0.680126	0.677364	0.666941	0.662708	0.658592	0.658537	0.673606	0.69845	0.708567	0.696636	0.675765	0.654809	0.628387	0.599214	0.585053	0.592911	0.620406	0.645901	0.667559	0.686254	0.703802	0.719734	0.734907	0.747585	0.753371	0.752782	0.74806	0.743026	0.740717	0.74629	0.758544
215	"H11"	75.00	66.12	75.15	0.00	38.16	-0.45	5.02	0.041	0.048289	0.058666	0.065968	0.071591	0.074884	0.07768	0.080475	0.081948	0.082645	0.089638	0.114463	0.149796	0.161576	0.145659	0.126243	0.10666	0.082313	0.059237	0.048707	0.058091	0.087891	0.11435	0.126801	0.132824	0.136805	0.142979	0.155097	0.169673	0.176164	0.17181	0.161431	0.148495	0.142621	0.152675	0.178177
216	"H12"	87.50	81.92	90.96	0.00	30.67	0.12	2.63	0.030257	0.038208	0.043127	0.047137	0.049053	0.050357	0.051667	0.054449	0.055781	0.056177	0.062649	0.082481	0.107716	0.111845	0.095657	0.079977	0.066037	0.048446	0.032918	0.0268	0.035088	0.057678	0.075395	0.082308	0.085424	0.088182	0.09312	0.10406	0.118291	0.124437	0.11989	0.110127	0.097688	0.092125	0.102014	0.126216
193	"I1"	0.00	30.00	30.00	0.00	79.71	18.48	15.32	0.236271	0.256596	0.287477	0.355848	0.413317	0.431684	0.424326	0.415144	0.41052	0.403616	0.406124	0.431361	0.47554	0.505634	0.507421	0.502034	0.498056	0.486777	0.470338	0.470248	0.515388	0.614904	0.719049	0.79349	0.839985	0.871485	0.89378	0.909693	0.918924	0.924063	0.926696	0.92801	0.931498	0.934279	0.936233	0.940419
194	"I2"	30.00	0.00	30.00	0.00	80.39	-14.49	5.74	0.219501	0.256646	0.308663	0.39444	0.46691	0.495145	0.499112	0.499619	0.505813	0.512252	0.529577	0.576957	0.654251	0.710641	0.711967	0.682673	0.644613	0.599762	0.553842	0.522087	0.502264	0.490959	0.48355	0.483973	0.490439	0.499563	0.510358	0.525636	0.539809	0.545838	0.542311	0.53405	0.522907	0.518122	0.526588	0.548575
195	"I3"	30.00	30.00	0.00	0.00	70.86	8.13	-21.42	0.256931	0.298331	0.367956	0.488179	0.59992	0.65239	0.665268	0.659942	0.645847	0.62522	0.599813	0.575142	0.54601	0.511437	0.473703	0.441289	0.411035	0.374821	0.336661	0.317153	0.331877	0.37984	0.426311	0.456517	0.475903	0.489707	0.502232	0.517715	0.533122	0.539472	0.53635	0.527306	0.515885	0.511169	0.520146	0.542558
196	"I4"	0.00	0.00	0.00	65.00	45.72	0.26	-1.13	0.085286	0.096616	0.109437	0.1359	0.153459	0.158659	0.158025	0.155441	0.155209	0.155399	0.155596	0.155789	0.154859	0.15405	0.153345	0.152185	0.151071	0.150153	0.148377	0.147638	0.146891	0.146759	0.147206	0.148841	0.151195	0.153977	0.157054	0.160505	0.163406	0.165317	0.166704	0.166742	0.167433	0.168594	0.171881	0.175202
197	"I5"	65.00	54.90	54.90	0.00	45.21	-0.96	0.20	0.062511	0.078035	0.091418	0.110857	0.127139	0.134035	0.138784	0.142002	0.143154	0.141965	0.148582	0.17428	0.211195	0.223269	0.20457	0.180476	0.155422	0.124754	0.094871	0.079852	0.090405	0.124956	0.155816	0.171258	0.17899	0.184189	0.191051	0.204488	0.21973	0.226519	0.222107	0.2115	0.197601	0.191028	0.201351	0.227903
198	"I6"	50.00	31.00	49.00	0.00	59.89	-10.24	5.80	0.103833	0.125907	0.150584	0.185597	0.212866	0.223451	0.227514	0.232883	0.236967	0.239369	0.252575	0.293777	0.358407	0.395715	0.383829	0.353297	0.317384	0.273588	0.228709	0.202039	0.205465	0.232141	0.254909	0.267061	0.274999	0.281395	0.289962	0.304261	0.320565	0.3275	0.323351	0.312463	0.298107	0.29122	0.301648	0.329086
199	"I7"	25.00	13.88	23.88	0.00	77.22	-3.14	0.50	0.227693	0.264704	0.31646	0.404075	0.480718	0.509674	0.512492	0.509926	0.511325	0.509463	0.515442	0.542891	0.586547	0.611409	0.599678	0.573817	0.544749	0.507845	0.46875	0.446267	0.450813	0.477093	0.500849	0.517953	0.532216	0.545003	0.557891	0.57311	0.587578	0.594051	0.59125	0.583781	0.573752	0.56898	0.577711	0.597951
200	"I8"	62.50	43.25	61.28	0.00	50.74	-10.91	8.20	0.068823	0.0805	0.093798	0.112781	0.127486	0.132528	0.13643	0.140611	0.144605	0.147114	0.160056	0.199561	0.260188	0.293025	0.280591	0.252397	0.220448	0.18098	0.141985	0.120282	0.125715	0.152413	0.174919	0.185792	0.191987	0.196784	0.203612	0.217045	0.232432	0.239088	0.234454	0.223669	0.210008	0.203702	0.214046	0.240808
201	"I9"	37.50	21.99	35.99	0.00	68.81	-6.27	3.51	0.159388	0.18731	0.222917	0.280654	0.327638	0.346683	0.352452	0.354865	0.357643	0.358903	0.36977	0.405991	0.462975	0.496784	0.486442	0.457626	0.424124	0.382143	0.338266	0.312367	0.316713	0.345149	0.370354	0.38556	0.396664	0.405848	0.416284	0.431396	0.446791	0.453204	0.449547	0.440053	0.42816	0.422447	0.432333	0.457128
202	"I10"	12.50	6.33	12.33	0.00	85.59	-0.58	-1.32	0.323861	0.354952	0.418228	0.545695	0.660757	0.700457	0.697114	0.687754	0.68473	0.681396	0.682315	0.698974	0.725855	0.738928	0.727283	0.706934	0.685987	0.658956	0.63025	0.615249	0.619562	0.638238	0.656098	0.673708	0.691217	0.708166	0.72397	0.739146	0.75153	0.757622	0.757094	0.75226	0.746888	0.744932	0.750836	0.763361
203	"I11"	75.00	57.09	75.15	0.00	41.58	-7.12	7.42	0.048174	0.05551	0.062328	0.072085	0.079871	0.082088	0.084264	0.087927	0.090835	0.092472	0.102444	0.133698	0.179416	0.200186	0.18535	0.162533	0.138104	0.107687	0.078884	0.064543	0.072319	0.099216	0.121717	0.131537	0.136784	0.140604	0.146609	0.158667	0.1736	0.180077	0.175683	0.164962	0.152069	0.146314	0.156052	0.181306
204	"I12"	87.50	72.88	90.96	0.00	33.66	-6.95	5.17	0.031633	0.03779	0.043628	0.049777	0.053186	0.053931	0.055075	0.057558	0.060362	0.061631	0.070501	0.095557	0.130265	0.140819	0.124795	0.106124	0.087915	0.065305	0.044723	0.035351	0.042345	0.06288	0.078383	0.083856	0.086788	0.089088	0.094236	0.105378	0.119723	0.126327	0.121488	0.111652	0.099167	0.093412	0.103158	0.127924
181	"J1"	0.00	20.00	20.00	0.00	84.36	12.65	9.78	0.288236	0.314621	0.359571	0.452555	0.53665	0.562871	0.554014	0.541761	0.535757	0.529109	0.530027	0.550618	0.587965	0.612834	0.612577	0.606339	0.601586	0.590668	0.5755	0.575583	0.611024	0.685292	0.760072	0.815259	0.852933	0.881067	0.902658	0.917955	0.926721	0.931399	0.934027	0.935752	0.938781	0.941738	0.943603	0.947342
182	"J2"	20.00	0.00	20.00	0.00	84.98	-9.13	3.52	0.274695	0.315266	0.373144	0.482146	0.577916	0.613106	0.613358	0.609044	0.612146	0.616787	0.628912	0.664714	0.722617	0.763578	0.763158	0.740069	0.711281	0.677151	0.6416	0.618134	0.602718	0.593862	0.589671	0.594145	0.604367	0.616878	0.630156	0.645059	0.65781	0.663892	0.66172	0.655421	0.647441	0.644545	0.652314	0.670029
183	"J3"	20.00	20.00	0.00	0.00	78.32	6.40	-16.43	0.300824	0.350821	0.425036	0.565561	0.69527	0.747904	0.753694	0.744424	0.731659	0.715855	0.694575	0.673379	0.648966	0.618701	0.586272	0.556806	0.529504	0.496679	0.462044	0.44455	0.457922	0.500252	0.541611	0.570867	0.591457	0.608036	0.6227	0.638372	0.652351	0.65853	0.656118	0.650028	0.64222	0.638875	0.646173	0.66379
184	"J4"	0.00	0.00	0.00	60.00	47.53	0.41	-1.27	0.095354	0.109707	0.122536	0.148434	0.167959	0.174071	0.172526	0.170408	0.17021	0.169727	0.169626	0.16933	0.168674	0.167876	0.166845	0.165605	0.1646	0.163487	0.161822	0.161281	0.160279	0.160273	0.160709	0.162572	0.165225	0.168431	0.172011	0.175544	0.178491	0.180693	0.182	0.182634	0.182836	0.184294	0.18787	0.191396
185	"J5"	60.00	49.69	49.69	0.00	49.33	-2.61	-1.75	0.077799	0.09437	0.114321	0.142054	0.165096	0.174917	0.179859	0.183635	0.184843	0.183171	0.189689	0.216088	0.254262	0.267235	0.247858	0.220568	0.192256	0.157437	0.122832	0.104961	0.114697	0.149639	0.180341	0.195869	0.204106	0.209757	0.217111	0.230787	0.246407	0.253017	0.248494	0.237915	0.224008	0.217319	0.227908	0.254418
186	"J6"	50.00	22.00	49.00	0.00	62.85	-15.61	7.30	0.112568	0.133372	0.160905	0.201223	0.228997	0.240513	0.244632	0.250355	0.256317	0.260748	0.277791	0.326092	0.402845	0.451602	0.443748	0.409528	0.368319	0.318537	0.268229	0.236744	0.233661	0.250739	0.264217	0.270955	0.276945	0.282518	0.290592	0.30507	0.321321	0.328128	0.323723	0.313066	0.298861	0.291631	0.30244	0.330014
187	"J7"	25.00	8.88	23.88	0.00	79.04	-5.92	1.14	0.240304	0.274631	0.329097	0.42276	0.502368	0.531845	0.533951	0.531444	0.533997	0.534232	0.542603	0.573803	0.623192	0.653505	0.644112	0.617258	0.586643	0.548162	0.507849	0.483462	0.482396	0.498401	0.512378	0.524042	0.535866	0.547865	0.560186	0.575067	0.589329	0.595493	0.592413	0.584812	0.574987	0.570278	0.578733	0.598882
188	"J8"	62.50	34.24	61.28	0.00	53.93	-17.04	10.24	0.07314	0.085376	0.100238	0.121813	0.137101	0.143074	0.147417	0.152157	0.157404	0.161922	0.177989	0.224486	0.298256	0.34374	0.334087	0.302527	0.264375	0.218839	0.173802	0.147048	0.147209	0.166529	0.181999	0.189086	0.193696	0.198015	0.204726	0.217913	0.233489	0.239982	0.235423	0.224466	0.210873	0.204402	0.214848	0.241822
189	"J9"	37.50	14.99	35.99	0.00	71.20	-10.34	4.69	0.16834	0.195784	0.234865	0.295716	0.345678	0.365396	0.371432	0.374332	0.378826	0.381653	0.395696	0.437571	0.504425	0.547553	0.540231	0.509703	0.472571	0.427209	0.379825	0.350643	0.348408	0.366222	0.380962	0.390471	0.399234	0.407633	0.417832	0.432999	0.448236	0.454762	0.451167	0.441284	0.429014	0.423059	0.432578	0.457653
190	"J10"	12.50	3.33	12.33	0.00	86.92	-2.68	-0.59	0.320863	0.360455	0.429345	0.5577	0.675072	0.716566	0.712434	0.702922	0.701343	0.701042	0.704502	0.724357	0.755997	0.773044	0.763651	0.742894	0.721194	0.694635	0.665487	0.649934	0.648675	0.657769	0.666293	0.678291	0.693735	0.710031	0.725609	0.740618	0.753128	0.758929	0.758385	0.753431	0.748381	0.746249	0.752213	0.764685
191	"J11"	75.00	48.07	75.15	0.00	45.54	-15.85	11.08	0.047434	0.056681	0.065991	0.075818	0.083463	0.086562	0.089881	0.094063	0.098093	0.101623	0.115831	0.156008	0.218317	0.252902	0.240202	0.212629	0.181685	0.143662	0.106957	0.087007	0.090505	0.111445	0.127358	0.133765	0.137648	0.1409	0.146661	0.159103	0.173919	0.1802	0.176024	0.165659	0.152211	0.146321	0.156268	0.181848
192	"J12"	87.50	63.84	90.96	0.00	36.10	-13.20	7.98	0.031847	0.039582	0.044787	0.050392	0.052281	0.053829	0.055307	0.059179	0.062238	0.064796	0.075182	0.105393	0.149142	0.167184	0.151942	0.130686	0.108682	0.081702	0.056252	0.044021	0.049122	0.067349	0.08004	0.083781	0.086015	0.088268	0.093316	0.104764	0.119176	0.124873	0.120613	0.110783	0.098111	0.092724	0.102655	0.127613
169	"K1"	0.00	10.00	10.00	0.00	89.07	7.55	2.81	0.34806	0.386494	0.449489	0.580366	0.699911	0.739699	0.727258	0.710657	0.704245	0.697261	0.695182	0.706468	0.726187	0.736785	0.730504	0.721146	0.714526	0.704	0.690586	0.690797	0.713252	0.758188	0.802	0.838317	0.867634	0.892453	0.912622	0.927346	0.935589	0.94013	0.942862	0.944667	0.948176	0.951478	0.952747	0.955646
170	"K2"	10.00	0.00	10.00	0.00	89.60	-3.95	-0.68	0.340137	0.389341	0.464337	0.601307	0.731461	0.777137	0.771613	0.759557	0.758485	0.758749	0.763121	0.781501	0.810342	0.827693	0.820726	0.802266	0.782258	0.759241	0.735337	0.721081	0.710442	0.70452	0.704167	0.713289	0.727956	0.744205	0.759807	0.77485	0.786451	0.791829	0.79102	0.788056	0.783795	0.782411	0.787656	0.800626
171	"K3"	10.00	10.00	0.00	0.00	85.71	4.55	-11.71	0.354345	0.405347	0.486777	0.647389	0.799946	0.856266	0.854937	0.838959	0.827331	0.814602	0.797462	0.782075	0.762716	0.738686	0.711988	0.688761	0.667555	0.642278	0.614356	0.601785	0.61199	0.642272	0.671476	0.695515	0.716402	0.735045	0.751901	0.766959	0.779343	0.785013	0.7846	0.78094	0.7766	0.775401	0.780831	0.793148
172	"K4"	0.00	0.00	0.00	55.00	51.15	0.42	-1.57	0.109361	0.123996	0.14249	0.175263	0.200158	0.207841	0.205604	0.202255	0.20164	0.201646	0.201504	0.200852	0.199637	0.198634	0.197058	0.195631	0.194712	0.193189	0.190898	0.190236	0.189299	0.188967	0.189775	0.191909	0.195012	0.198645	0.202523	0.206532	0.209446	0.211415	0.212902	0.213461	0.214165	0.215525	0.218305	0.222117
173	"K5"	55.00	44.74	44.74	0.00	53.18	-3.87	-3.22	0.09783	0.115752	0.139156	0.17538	0.204214	0.216653	0.223777	0.227407	0.228317	0.225898	0.231791	0.258319	0.297107	0.310784	0.290836	0.261475	0.230776	0.192645	0.154341	0.133698	0.142272	0.176156	0.205921	0.221406	0.230036	0.236192	0.244195	0.258421	0.274474	0.281329	0.276986	0.266094	0.251617	0.244925	0.255827	0.282917
